Ownership,Board,Year of Establishment,Co-Ed Status,Campus Size,Campus Type,ac_classes,smart_classes,wifi,boys_hostel,girls_hostel,auditorium/media_room,cafeteria/canteen,library/reading_room,playground,cctv,gps_bus_tracking_app,student_tracking_app,alumni_association,day_care,meals,medical_room,transportation,art_and_craft,dance,debate,drama,gardening,music,picnics_and_excursion,skating,horse_riding,gym,indoor_sports,outdoor_sports,swimming_pool,karate,taekwondo,yoga,computer_lab,science_lab,robotics_lab,ramps,washrooms,elevators,hall_of_fame,gallery,address,email,website,phone_no,school_name,school_image,class_offered,sf_ratio
Private,CBSE,1985,Co-Education,11Acres,Urban,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/Sardar_Patel_Public_Senior_Secondary_School_1801_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Sardar_Patel_Public_Senior_Secondary_School_1801_lab_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/Sardar_Patel_Public_Senior_Secondary_School_1801_Physics_Lab_3.jpg']","Karawal Nagar, North East Delhi, 110094",sardarpatelschool@rediffmail.com,http://www.sardarpatelschool.co.in/Default.aspx,011-22933077,Sardar Patel Public Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,31:1
Private,CBSE,1996,Co-Education,1.19Acres,Urban,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1479_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1479_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Maharaja_Agarsain_Public_School_1479_Event_3.jpg']","Bawana Road, Swatantra Nagar, Narela, North West Delhi, 110040",principal_maps.sch@rediffmail.com,"011-27281049,011-27285177,9136430132",,Maharaja Agarsain Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,26:1
Private,CBSE,1985,Co-Education,4Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Building_3_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Building_2_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Building_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Badminton_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Campus_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Court_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Computer_Lab_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Laboratory_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/East_Point_School_1150_Playground_9.jpg']","FC-26, Dallupura, Vasundhara Enclave, East Delhi, 110096",contactus@eastpointschooldelhi.edu.in,http://www.eastpointschooldelhi.edu.in/,"011-22621187,011-22621411,011-21200352,9818556554,9810380080",East Point School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,18:1
Private,CBSE,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],"Balbir Nagar Main Road, Shani Bazar, RST Enclave, Tunda Nagar, Johri Pur, North East Delhi, 110094",9312479500,,,RCS Covent School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,NA
Private,CBSE,1978,Co-Education,NA,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Basketball_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Clubs_and_Activities_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Classroom_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Green_Intiative_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_School_Anand_Vihar_61_1188_Sports_6.jpg']","D-Block, Anand Vihar, East Delhi, 110092",info@vivekanandschool.in,http://www.vivekanandschool.in/website/index.jsp,011-22141527,Vivekanand School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,NA,1970,Co-Education,NA,Urban,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2186/Sai_Shankar_Vidhya_Niketan_1397_Event_1_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Sai_Shankar_Vidhya_Niketan_1397_Event_2_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2186/Sai_Shankar_Vidhya_Niketan_1397_Event_3.jpg']","F-Block, Molarband Extension, Badarpur, South East Delhi, 110044",ssvn@niid.in,http://ssvn.niid.in,"011-29892519,9873057776",Sai Shankar Vidhya Niketan,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,33:1
Private,NA,1994,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/National_Public_School_1865_Event_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/National_Public_School_1865_Trip_2.jpg']","G K 20, Pratap Khand, Jhilmil Colony, East Delhi, 110095",8527180578,,,National Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,20:1
Private,CBSE,2009,Co-Education,1Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Band_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Activities_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Atheletic_Meet_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Campus_2_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Campus_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Folk_Dance_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Games_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Lamp_Lighting_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Plantation_Drive_10.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Playground_11.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_School_Gate_12.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Science_Exhibition_13.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Sports_Day_14.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Daffodil_Public_School_1426_Students_15.jpg']","Number 4, Bawana Road, Narela, North West Delhi, 110040","dpschoolnrl@gmail.com,rptyagi92122@gmail.com",http://www.daffodilpublicschool.in,"011-65179836,8750674077,9870471092",Daffodil Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,32:1
Private,Stateboard,NA,Co-Education,NA,Urban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],"40 Foot Road, Ganga Vihar, Gokalpuri, North East Delhi, 110094",9013364485,,,Gian Jyoti Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,Stateboard,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,[],['https://images.uniapply.com/uploads/college/image/500/2178/Building_UA_210215_134452.jpg'],"A-203, Gali No 17, 25 Feet Road, Phase 10, Shiv Vihar, Karawal Nagar, North East Delhi, 110094",9210309028,,,Town Hill Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,Stateboard,1980,Co-Education,NA,Urban,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Building_UA_210501_124558.png', 'https://images.uniapply.com/uploads/college/image/500/2172/Smart_Class_UA_210501_124622.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/ScienceExhibition_UA_210501_124732.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Art_Craft_UA_210501_124742.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Plantation_UA_210501_124758.jpg']","A-153 old Kondli, Seelampur Rd, Kalyan Puri, East Delhi, 110096",9911480662,,,Gautam Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 8,NA
Private,CBSE,2005,Co-Education,0.49Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2178/MNB_Modern_Secondary_School_1976_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/MNB_Modern_Secondary_School_1976_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/MNB_Modern_Secondary_School_1976_Class_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/MNB_Modern_Secondary_School_1976_Students_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2178/MNB_Modern_Secondary_School_1976_Teachers_5.jpg']","Gali Number 01, Phase 9, Shiv Vihar, Karawal Nagar, North East Delhi, 110094",mnbmodernsecondaryschool@gmail.com,"011-22934299,9818191073",,MNB Modern Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,NA
Private,CBSE,1989,Co-Education,1.59Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,"['TheBest e-School Award for World Education Summit by Elets, NCERT, Kendriya Vidyalaya Sangathan, UNESCO, AICT']","['https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Assembly_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Front_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Ground_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Laboratory_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Library_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Main_Gate_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Primary_Classes_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/DAV_Public_School_1145_Yoga_9.jpg']","C-Block, Sreshtha Vihar, Anand Vihar, East Delhi, 110092",davsvd@hotmail.com,http://davsreshtha.com/,"011-22144102,011-22153874",DAV Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,CBSE,2006,Co-Education,1.97Acres,Urban,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Campus_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Campus_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_classroom_2_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Classroom_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Computer_lab_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Lab_2_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Lab_1_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Lab_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Library_10.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Music_11.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Mass_media_12.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_sports_13.jpg', 'https://images.uniapply.com/uploads/college/image/500/2180/Kasturi_Ram_International_School_1569_Track_14.jpg']","Pocket 7, Sector A-10, Narela, North West Delhi, 110040",info@krsschool.org,https://www.krschool.org,"9311095020,8470084900",Kasturi Ram International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,13:1
Private,CBSE,NA,Co-Education,1.45Acres,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Basketball_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Classroom_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Computer_Lab_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Event_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Library_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Reflection_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Republic_Day_Celebration_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Science_Lab_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Sports_10.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Sports_Participants_11.jpg', 'https://images.uniapply.com/uploads/college/image/500/2172/Vivekanand_Public_School_Anand_Vihar_60_1187_Yoga_12.jpg']","B-Block, Anand Vihar, East Delhi, 110092",vivekanandschool2008@gmail.com,https://www.vivekanandpublicschool.in/,9212227153,Vivekanand Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,23:1
